time,H1,L1
1420878140.6860552,-3.134007607790428e-22,5.749599828262286e-22
1420878140.6862993,1.1063562325548544e-22,-2.4845698146122256e-23
1420878140.6865435,-5.070268328214544e-22,1.807857187111673e-22
1420878140.6867876,-1.8830687439753155e-22,2.1030930130138746e-22
1420878140.6870317,-4.017408855095131e-22,1.6401948161037554e-22
1420878140.687276,-2.1790356308270687e-22,1.0352249605271866e-22
1420878140.68752,-1.1345580800140126e-22,-1.283267193575457e-22
1420878140.6877642,-5.412694723081552e-22,6.058743719557628e-22
1420878140.6880083,-2.036174280888175e-22,6.875256390583734e-23
1420878140.6882524,3.153450851078793e-22,3.6587906002349485e-22
1420878140.6884966,-1.0196790715547679e-22,-9.662521942316396e-23
1420878140.6887407,-3.8235022905275003e-22,-1.4320796641784195e-22
1420878140.6889849,8.944384244335784e-25,2.293682947147859e-23
1420878140.689229,-1.7204461508608363e-22,1.1847381050010929e-22
1420878140.6894732,-5.0088361896843326e-23,3.398744858067821e-22
1420878140.6897173,-2.1063398026184516e-22,5.184151450773422e-24
1420878140.6899614,3.732147838368064e-23,-1.697090104566568e-22
1420878140.6902056,1.3432868576551252e-22,4.948352274594701e-22
1420878140.6904497,-4.580825745017289e-22,-9.556670316088183e-23
1420878140.6906939,-3.1920172110480095e-22,-6.935148552187025e-23
1420878140.690938,5.001873992235487e-22,1.1651540706291024e-22
1420878140.6911821,-3.0096687290446073e-23,6.371704181166097e-23
1420878140.6914263,-2.993322202121056e-22,1.99371377965122e-22
1420878140.6916704,1.0152468116411922e-22,-2.885063837246091e-22
1420878140.6919146,-1.202471578886086e-23,3.4766678154385806e-22
1420878140.6921587,-2.8618868680350565e-22,-2.4800938961831534e-22
1420878140.6924028,8.982229297627722e-23,2.163824083957139e-22
1420878140.692647,1.8618734616106038e-23,4.0396090245435255e-22
1420878140.6928911,-7.390337163790529e-23,5.132431817968459e-22
1420878140.6931353,-2.543999484311138e-22,-2.931466053624378e-23
1420878140.6933794,-8.0008384342205e-23,-1.7856168006203839e-22
1420878140.6936235,-1.3197072550567554e-22,3.86382648614612e-22
1420878140.6938677,-1.912520372472414e-22,1.2593943718622128e-22
1420878140.6941118,-1.053825098548551e-22,-3.321504895125533e-22
1420878140.694356,8.185787872755075e-23,9.631197162507407e-23
1420878140.6946,8.789906125259412e-23,-2.291991369702501e-22
1420878140.6948442,-6.607480775214572e-23,1.130629706182697e-22
1420878140.6950884,1.3406693033790418e-22,-1.3565205578110879e-22
1420878140.6953325,4.2594386831037706e-23,-1.8900729229075955e-22
1420878140.6955767,-9.175883646994691e-23,7.11212354929757e-23
1420878140.6958208,-1.4626469498001083e-22,-8.993415634415967e-23
1420878140.696065,2.0505672882740246e-22,-2.7933952514236053e-22
1420878140.696309,1.768318573270955e-22,1.1251335035916124e-22
1420878140.6965532,-2.4905548427901713e-22,1.675959040534216e-25
1420878140.6967974,1.7323885134242777e-22,-1.0096585154800914e-22
1420878140.6970415,3.6900255117482266e-22,-1.376559578366731e-23
1420878140.6972857,-2.575415303962641e-22,-1.724153487651821e-22
1420878140.6975298,2.437965104053403e-22,-2.0298469962811016e-22
1420878140.697774,4.0751392635150124e-23,-7.296450498641624e-23
1420878140.698018,5.82712487549694e-23,-4.34098817698799e-22
1420878140.6982622,3.063410096265735e-22,2.221156573411566e-23
1420878140.6985064,2.3331824817386247e-22,-8.686744656181638e-23
1420878140.6987505,1.8589133853086374e-22,-7.415585311045681e-24
1420878140.6989946,1.4101826621417816e-22,2.2963256151271336e-23
1420878140.6992388,-1.6590740045977197e-23,-3.294517111623936e-22
1420878140.699483,3.6604562414026354e-22,2.916384401184277e-22
1420878140.699727,-4.1609273146379035e-22,-1.0446477097201041e-22
1420878140.6999712,1.063334146848161e-22,-1.326532965915554e-24
1420878140.7002153,-3.54386719241437e-22,-4.701551445663944e-22
1420878140.7004595,-8.420696621112871e-23,-3.663633547915774e-23
1420878140.7007036,2.73428079357336e-22,-5.300562527135676e-22
1420878140.7009478,8.466536150685542e-23,2.98431259720551e-22
1420878140.701192,2.4224793943629964e-22,-6.62375495847291e-22
1420878140.701436,-1.72809866623653e-22,-3.8784499017343035e-23
1420878140.7016802,1.801700325783944e-23,-2.2365111523589065e-22
1420878140.7019243,5.500627279500711e-22,4.1487850744316123e-22
1420878140.7021685,2.6979623262572702e-22,-2.7417501627850396e-22
1420878140.7024126,-1.9109110709969837e-23,1.2320270778689348e-22
1420878140.7026567,7.38143027775174e-23,-1.18166292994087e-22
1420878140.702901,-1.4491122244306822e-22,3.2223590908358308e-22
1420878140.703145,1.5160013564774126e-22,-7.638363625495916e-23
1420878140.7033892,-1.0314142954466945e-22,-3.1557501718585915e-22
1420878140.7036333,-1.0183365052862075e-22,-3.1621106188704847e-22
1420878140.7038774,3.0915323465263433e-22,-3.009491538288585e-23
1420878140.7041216,-1.456421615246479e-22,-4.1415507100793835e-23
1420878140.7043657,1.343341555286677e-22,-1.4836379322354916e-22
1420878140.7046099,3.06256256916106e-22,3.395183549044075e-23
1420878140.704854,-5.070578878843077e-23,-5.785305877127057e-22
1420878140.7050982,3.418710751115316e-22,8.273273500782024e-23
1420878140.7053423,-1.430435631016803e-22,-4.06418558526499e-22
1420878140.7055864,3.8222402415833564e-22,3.6050664440214714e-23
1420878140.7058306,-2.5174994668804525e-22,-1.5505380483434303e-22
1420878140.7060747,4.0314299563124217e-22,-4.746502830897671e-22
1420878140.7063189,1.4890686077968018e-22,-3.0790247459112133e-22
1420878140.706563,1.2586454783200973e-22,1.0798159031073705e-22
1420878140.7068071,-6.921898787637318e-22,-3.4511190507667634e-22
1420878140.7070513,4.1935224447190224e-22,-2.1013202531889564e-22
1420878140.7072954,-7.812207481901822e-23,-3.1216736137071255e-22
1420878140.7075396,1.8979507513526815e-22,-1.2270130651027828e-22
1420878140.7077837,3.6697509487859245e-23,-4.977935166102263e-22
1420878140.7080278,1.6347611629069128e-22,3.4915164188460617e-22
1420878140.708272,3.2614427907497473e-22,-3.6958805881174087e-22
1420878140.7085161,-9.48827556829585e-24,-4.07524881636603e-23
1420878140.7087603,-1.7269641445197342e-22,-6.605421175170791e-24
1420878140.7090044,4.905582913596687e-22,-2.4834730524459186e-22
1420878140.7092485,3.215921095564315e-23,7.627112952941426e-23
1420878140.7094927,2.6691229515301605e-22,-2.209655233231526e-22
1420878140.7097368,2.967524506567873e-22,-5.174395993715789e-23
1420878140.709981,-3.7820458527269745e-22,-2.25661238107116e-22
1420878140.710225,4.0853131724173637e-22,5.564311397572719e-25
1420878140.7104692,3.859805759066173e-22,-9.885033747707983e-23
1420878140.7107134,3.5674476535018654e-22,-4.574463940644906e-22
1420878140.7109575,2.510645228860667e-22,4.0784205567443867e-22
1420878140.7112017,6.1382834941637054e-24,-2.347534719523796e-22
1420878140.7114458,5.343114409450569e-22,-3.3872748054952904e-22
1420878140.71169,-1.1388750179443774e-23,7.562599305640188e-23
1420878140.711934,9.585944678695399e-23,7.713985462887836e-23
1420878140.7121782,2.3763322333477117e-22,-1.3171963455799296e-22
1420878140.7124224,-1.7339619646423083e-22,-2.5701078811955264e-22
1420878140.7126665,7.737443025797995e-23,1.5986840484221381e-22
1420878140.7129107,1.4675439157147757e-22,-2.60027508893361e-22
1420878140.7131548,-2.3036475612382644e-22,-9.751465492833611e-23
1420878140.713399,2.8510828868754066e-23,-7.372990559042986e-23
1420878140.713643,5.327355530401068e-23,1.0333735852316674e-22
1420878140.7138872,9.243970602426795e-23,-4.687076911284923e-22
1420878140.7141314,3.608410743416747e-22,-6.337522634666748e-22
1420878140.7143755,4.234092482847377e-22,1.510899282012981e-23
1420878140.7146196,1.072447782647481e-22,-3.8437815896301934e-23
1420878140.7148638,3.026905296438672e-22,8.693559640441259e-23
1420878140.715108,-1.2087724570070173e-22,2.1224618275759667e-22
1420878140.715352,6.015116088321255e-22,-4.716930690940542e-24
1420878140.7155962,-9.584157382212002e-23,1.9951232553735965e-24
1420878140.7158403,3.338197424350735e-22,3.2259006898497343e-23
1420878140.7160845,4.2178774304876798e-22,-1.5265902471552896e-22
1420878140.7163286,1.0088158945639248e-22,3.556926377532694e-22
1420878140.7165728,3.179041820958984e-22,-4.666779942189392e-22
1420878140.716817,-5.195235784432564e-24,1.5695385099705762e-22
1420878140.717061,1.5039920456660313e-23,-4.405110005403079e-22
1420878140.7173052,2.737916811345935e-22,1.0386055518634139e-22
1420878140.7175493,2.0167079624574266e-22,-2.7333420899159188e-22
1420878140.7177935,2.433891215464892e-22,1.3413536082035497e-22
1420878140.7180376,-1.5875977965173602e-22,-3.054780791614113e-22
1420878140.7182817,3.543252017072032e-22,-1.244927299328197e-23
1420878140.718526,-3.8443908382833e-22,-8.513981444535485e-24
1420878140.71877,6.059553234122497e-22,-7.953440385847773e-23
1420878140.7190142,-1.326843672442876e-22,-1.862912895323688e-23
1420878140.7192583,-2.535247327990737e-22,4.538958007675001e-22
1420878140.7195024,5.181007068081828e-22,-3.419982194708241e-22
1420878140.7197466,-1.646459525423885e-22,5.105483779406538e-22
1420878140.7199907,1.7241327079242033e-22,2.7684110621755585e-23
1420878140.7202349,-4.301652520454028e-22,-6.127457273217578e-23
1420878140.720479,6.31752819578369e-22,-1.894304057911572e-22
1420878140.7207232,-3.466700232609377e-22,1.8888983120637707e-22
1420878140.7209673,3.749517775626803e-22,-9.99122794956885e-23
1420878140.7212114,-7.586700296806231e-23,1.416106526199832e-22
1420878140.7214556,3.821900401187001e-22,6.639505114624462e-22
1420878140.7216997,-6.656902879498856e-23,-3.046076782343063e-23
1420878140.7219439,7.923574410050693e-23,5.23975315973509e-22
1420878140.722188,3.240668311419253e-22,-4.99732411494e-23
1420878140.7224321,-3.275593697948255e-22,4.38589807572103e-22
1420878140.7226763,4.408198527107152e-23,1.9830796116482433e-22
1420878140.7229204,-2.348981963595977e-22,1.7693841470991124e-22
1420878140.7231646,1.7947274086922462e-23,-8.294948953676747e-24
1420878140.7234087,6.008082907622526e-23,-9.963814464589419e-23
1420878140.7236528,-1.0204676593144624e-22,2.8371754232213463e-22
1420878140.723897,-3.415693324674954e-22,1.4391846875858234e-22
1420878140.7241411,4.215809167316969e-22,3.522998060448655e-23
1420878140.7243853,-1.959885046765318e-22,3.8937087727770137e-22
1420878140.7246294,3.098471153958152e-22,-2.1079625117982153e-22
1420878140.7248735,-7.476649670351884e-24,4.549630617640808e-22
1420878140.7251177,-4.553224404359866e-22,-2.1882004350590833e-22
1420878140.7253618,6.984265746463696e-23,1.2690310118791474e-22
1420878140.725606,-8.138084925112904e-23,5.532395201360178e-22
1420878140.72585,-3.058878829232937e-22,6.217180136513034e-23
1420878140.7260942,2.3103946169821778e-23,1.4230696068802356e-22
1420878140.7263384,-8.584551075516288e-23,8.356558267141265e-23
1420878140.7265825,2.423805462152142e-24,-1.1886343022379671e-22
1420878140.7268267,-1.4769968402377343e-22,3.582308946133923e-22
1420878140.7270708,7.478950506297087e-23,-2.7771690200083524e-22
1420878140.727315,-3.781784644642501e-22,2.834749884756133e-22
1420878140.727559,9.452365519443603e-23,3.6098272038001346e-22
1420878140.7278032,-4.274153864986605e-22,3.3235733071461545e-22
1420878140.7280474,8.998534176573685e-23,1.3076465434593493e-22
1420878140.7282915,-3.3428027395555257e-22,-1.0706231483316212e-22
1420878140.7285357,1.1208508589309876e-22,3.264021165093446e-22
1420878140.7287798,-3.2786158608270123e-22,1.5987923779703133e-23
1420878140.729024,-2.395088570544355e-22,5.649476996672885e-22
1420878140.729268,-1.6284689198596782e-22,-1.4009584349310503e-22
1420878140.7295122,-5.085607141383409e-23,2.0590609183262148e-22
1420878140.7297564,-2.7593791227600227e-22,1.500343395449393e-22
1420878140.7300005,-3.8180141182118277e-22,4.033491362557253e-22
1420878140.7302446,-3.991498070089619e-22,-2.0634141144109356e-22
1420878140.7304888,-4.321873678557013e-22,-1.4531612397987603e-22
1420878140.730733,1.865220912602125e-22,4.43637080117658e-22
1420878140.730977,7.590257597537546e-23,-2.38588921470188e-22
1420878140.7312212,-6.299257561241562e-22,4.739765844499906e-22
1420878140.7314653,3.401175083348784e-22,1.21778742816543e-22
1420878140.7317095,-2.581018292109104e-24,1.060014469290138e-22
1420878140.7319536,-6.3384460747080615e-22,6.403902044819908e-22
1420878140.7321978,-4.112181366015823e-22,1.3212418587004853e-22
1420878140.732442,-2.45851563002794e-22,-5.2838425522886036e-23
1420878140.732686,-4.3696947787394985e-22,8.833297402174784e-23
1420878140.7329302,-2.606772139971822e-22,-1.0725867198957027e-22
1420878140.7331743,-3.979478161998098e-22,3.0564211864179654e-22
1420878140.7334185,-1.2962044891897884e-22,-1.2898731207707034e-22
1420878140.7336626,-2.335917081469e-22,8.183463284426336e-24
1420878140.7339067,2.566322734609635e-23,4.873677396057003e-22
1420878140.734151,-1.630633795598787e-22,8.000975335880206e-23
1420878140.734395,-2.7135130009282333e-22,-7.376716920347136e-23
1420878140.7346392,-1.387005163091328e-22,6.66615513037618e-23
1420878140.7348833,-3.498856886214522e-22,4.496694878739201e-25
1420878140.7351274,-9.06571516147964e-22,2.5559675468610503e-22
1420878140.7353716,2.990852423046238e-22,5.724057503010854e-22
1420878140.7356157,-3.9827404582419766e-22,3.2545889637899076e-22
1420878140.7358599,-5.402572910049526e-22,1.4813391958590786e-23
1420878140.736104,-4.583196350863441e-22,1.3464978017838037e-22
1420878140.7363482,4.715874713287404e-23,1.9761566545893862e-22
1420878140.7365923,5.062716811694201e-23,1.6871013863276242e-22
1420878140.7368364,-7.429270517925476e-22,8.20336726894808e-23
1420878140.7370806,6.768328225688025e-24,3.106251947253506e-22
1420878140.7373247,-6.210181970948236e-23,1.2640195433784742e-22
1420878140.7375689,-4.457557708751828e-22,2.056232055921487e-22
1420878140.737813,8.632158326357408e-23,2.929339861293871e-22
1420878140.7380571,-3.0212407783073655e-22,3.5321498384362516e-22
1420878140.7383013,-2.256740092107043e-22,-1.7970172352582978e-22
1420878140.7385454,-5.332297915618973e-22,2.5568644739388484e-22
1420878140.7387896,-1.2861394112754576e-22,-1.070925539959878e-23
1420878140.7390337,-7.569538055948889e-22,4.03783533623673e-22
1420878140.7392778,7.81243440767262e-24,-1.429616682039224e-22
1420878140.739522,-5.051830352249464e-22,9.516603209644887e-23
1420878140.7397661,4.6907738201208186e-23,-4.957695584931078e-22
1420878140.7400103,-2.7291535724189713e-22,1.3403122195743765e-22
1420878140.7402544,-1.5091302124123534e-22,2.5389680025792805e-22
1420878140.7404985,-3.4453630530763793e-22,-6.697473182487936e-23
1420878140.7407427,-3.291528271784024e-22,-7.219684360217592e-24
1420878140.7409868,-2.070141203572241e-23,1.884411758590816e-22
1420878140.741231,6.931787377029814e-23,2.74262768852938e-22
1420878140.741475,-7.971337237514619e-23,3.743737999663795e-22
1420878140.7417192,3.579078155607951e-23,-3.945193970454145e-22
1420878140.7419634,-5.22576396497855e-23,2.3051984304172735e-22
1420878140.7422075,5.172740779068763e-24,-4.3337517863120756e-23
1420878140.7424517,-1.7194806583268848e-22,-8.357659588263237e-23
1420878140.7426958,-1.3522771063170358e-22,-7.827177673166674e-24
1420878140.74294,5.465984131794957e-25,-8.430767463848988e-23
1420878140.743184,-1.2187350702145048e-22,-2.3529953632928665e-23
1420878140.7434282,-2.4756672653971456e-22,4.081808438244776e-24
1420878140.7436724,-3.01581905633567e-22,3.574458426305335e-23
1420878140.7439165,-1.1042420931174707e-23,-4.667769858112744e-22
1420878140.7441607,-2.376510558516385e-22,2.3401626819570185e-22
1420878140.7444048,9.036500926547311e-23,-5.02391218737223e-22
1420878140.744649,-5.138158613969461e-22,-2.8093398380025506e-22
1420878140.744893,-1.249535544925404e-22,-3.452592172233801e-22
1420878140.7451372,-6.35789125875825e-23,3.436249977376475e-23
1420878140.7453814,-2.1861137085685865e-22,-6.123492357696377e-22
1420878140.7456255,7.760454812571711e-23,-6.718895762029974e-23
1420878140.7458696,3.4207665014228497e-22,-3.2490585998726133e-22
1420878140.7461138,-4.80386051785897e-22,-1.601978778117279e-22
1420878140.746358,3.042785498251499e-22,-3.0731776069073113e-22
1420878140.746602,2.8664547087600347e-22,-3.1249391795231985e-22
1420878140.7468462,-3.560873166764966e-22,-4.747109814229649e-22
1420878140.7470903,3.626744210335226e-22,-8.091272394032464e-23
1420878140.7473345,7.848680605854219e-23,-1.2023270560282075e-22
1420878140.7475786,1.705971386805007e-22,-2.543357993086532e-22
1420878140.7478228,-5.37074293105269e-23,1.2143752119790482e-23
1420878140.748067,4.0077843990865786e-22,-2.0954623532145142e-22
1420878140.748311,3.03911581921213e-22,-2.8935237235869657e-22
1420878140.7485552,1.2734539728514843e-22,-3.880469588446542e-23
1420878140.7487993,-4.434673286114646e-23,2.23892067580178e-22
1420878140.7490435,4.844748081656236e-23,-3.908278797282954e-22
1420878140.7492876,3.3458141754607083e-22,-3.154851669288156e-22
1420878140.7495317,3.25676857673092e-22,-2.219022555152624e-22
1420878140.749776,3.5208433489738317e-22,-4.8311210999052515e-23
1420878140.75002,4.622669377699033e-22,-6.936148462222572e-22
1420878140.7502642,1.4535217163465453e-22,-1.1837497380127297e-23
1420878140.7505083,6.303781485081457e-22,-4.263863058696044e-22
1420878140.7507524,2.88379911100912e-23,-3.401493145664149e-22
1420878140.7509966,4.461794646722361e-22,9.085017780761895e-23
1420878140.7512407,2.7070136518443814e-22,-2.782095080245409e-22
1420878140.7514849,3.394268944821433e-22,8.984379727525491e-23
1420878140.751729,5.482684952416867e-23,-5.662442701222407e-22
1420878140.7519732,2.251743629489119e-22,7.386533131465366e-23
1420878140.7522173,7.513754456800682e-22,-1.4972957037324775e-22
1420878140.7524614,-1.8787475662953886e-22,-3.290993439500012e-22
1420878140.7527056,2.8629192890177687e-22,-2.4768745950295894e-22
1420878140.7529497,5.213290143195642e-22,-3.5790109732300533e-22
1420878140.7531939,2.722375606271091e-23,-2.792029662995775e-22
1420878140.753438,8.047506077418527e-22,-1.03881814654357e-22
1420878140.7536821,1.353837231203829e-22,-4.758897661953055e-22
1420878140.7539263,5.801344557426073e-22,-2.4341271033828098e-23
1420878140.7541704,2.4750503755942217e-22,-5.367469854838826e-22
1420878140.7544146,6.715310453881651e-22,-2.9150606492800306e-22
1420878140.7546587,3.5194531473465335e-22,3.402897036267321e-23
1420878140.7549028,2.2358714117644587e-22,-4.962201756619542e-22
1420878140.755147,3.043405283831691e-22,1.8062398742247795e-22
1420878140.7553911,2.678820080302126e-22,-6.000673505169501e-22
1420878140.7556353,3.860189516983686e-22,1.8094558524680465e-22
1420878140.7558794,2.141733606412252e-22,-6.588391106935272e-22
1420878140.7561235,6.826144022147724e-22,-2.889800223032471e-22
1420878140.7563677,1.2391013810842445e-22,-2.747806890494395e-22
1420878140.7566118,4.293963148690582e-22,-3.152630665466851e-22
1420878140.756856,4.416749965768248e-22,-3.663909055798687e-22
1420878140.7571,1.0845973862377973e-22,-2.306848764289947e-22
1420878140.7573442,9.038452073920519e-22,-1.2996823262148645e-22
1420878140.7575884,3.8959561654809276e-22,-3.138030751571072e-22
1420878140.7578325,1.29448737248121e-22,1.2873736042992215e-22
1420878140.7580767,8.249159240520808e-22,-1.7771103331727856e-22
1420878140.7583208,-1.1996545464516903e-22,-4.668226835470386e-22
1420878140.758565,1.9354733770290154e-22,3.019350309969627e-22
1420878140.758809,5.262518032912786e-22,-2.4952413145323824e-22
1420878140.7590532,2.261535692809971e-22,-4.873818028811128e-23
1420878140.7592974,5.801296581674139e-22,-1.7772211601548828e-22
1420878140.7595415,-2.8451200828086725e-22,8.968185542633071e-23
1420878140.7597857,4.615836503864955e-22,-1.3891124170891359e-22
1420878140.7600298,3.6339468384951583e-22,-6.442141347686099e-23
1420878140.760274,-3.8151851031535783e-23,2.919472800307639e-22
1420878140.760518,1.6853438167677912e-22,-1.3073366871069096e-22
1420878140.7607622,4.705545921224511e-22,3.6403916123060345e-23
1420878140.7610064,3.5752866276733164e-22,-1.3191534917897892e-22
1420878140.7612505,-9.975962322801038e-23,4.5367673879552325e-23
1420878140.7614946,9.676778007531416e-23,-3.39491020753705e-22
1420878140.7617388,4.644489754278475e-22,3.979518947100076e-22
1420878140.761983,-1.200090631800274e-22,-2.8562310346373264e-22
1420878140.762227,3.127888452033817e-22,4.0673124601336517e-22
1420878140.7624712,-4.4675211414271986e-23,-2.1045421594137747e-22
1420878140.7627153,4.779432263444894e-22,-1.74211260304246e-22
1420878140.7629595,1.494135505870682e-22,-1.665133788758587e-22
1420878140.7632036,6.926691562493041e-22,2.3324431519549757e-22
1420878140.7634478,-7.530894580514275e-23,1.7280797700693696e-23
1420878140.763692,2.0390025933635564e-22,4.457360562493113e-22
1420878140.763936,-1.0921209375998757e-22,6.990097222592863e-23
1420878140.7641802,3.252277780596289e-22,1.2673228880342307e-22
1420878140.7644243,-4.95172080154487e-23,6.348370251952415e-22
1420878140.7646685,5.375403251688953e-23,-6.322353199419673e-23
1420878140.7649126,1.0625129463023506e-22,-1.7626872508705976e-23
1420878140.7651567,5.004345695849031e-23,-8.223847582042867e-23
1420878140.765401,-2.633325147344527e-22,3.4181628580399527e-22
1420878140.765645,6.733136345937726e-23,2.4846780030618747e-23
1420878140.7658892,6.76596866920104e-23,-2.1948990329006343e-24
1420878140.7661333,-3.2803538944954723e-22,4.0362602599333873e-22
1420878140.7663774,1.5757505370884297e-22,1.1864930035130953e-22
1420878140.7666216,-3.844533505123437e-22,2.1582746935008404e-22
1420878140.7668657,3.6868715339607177e-22,3.907178892308816e-23
1420878140.7671099,9.908422793383261e-23,2.419059404257928e-22
1420878140.767354,-4.20549506946278e-22,8.754694343003354e-23
1420878140.7675982,1.1357485020016625e-22,1.894145271712739e-22
1420878140.7678423,-1.5034428109439056e-22,2.670066475509895e-22
1420878140.7680864,2.944158566506514e-22,6.962732323757214e-22
1420878140.7683306,-6.86369631245859e-22,1.125198539190248e-22
1420878140.7685747,6.614971424588179e-23,1.4577188587288546e-22
1420878140.7688189,9.633800427895533e-23,4.543340249880117e-22
1420878140.769063,-1.4226638070337064e-22,1.0866913196703242e-22
1420878140.7693071,-1.6168642257483503e-22,1.6155726441294693e-23
1420878140.7695513,-2.0846059258095016e-22,-8.830773546531886e-23
1420878140.7697954,-1.6660678426140445e-22,5.761745378161091e-22
1420878140.7700396,-4.8397424436524067e-23,2.271265208515959e-22
1420878140.7702837,-3.2179618284678074e-22,1.3527615002511832e-22
1420878140.7705278,-1.454606248747751e-22,1.2454104087959738e-22
1420878140.770772,1.7698037911269123e-22,7.069717141900234e-22
1420878140.7710161,-2.621418226478167e-22,3.361178688238286e-22
1420878140.7712603,-3.7715996940741825e-22,7.177669273542201e-23
1420878140.7715044,-3.401489005706024e-22,4.268487532473255e-22
1420878140.7717485,-2.6450658317044334e-22,1.5257827653496253e-22
1420878140.7719927,-3.082655886461285e-22,3.5494764056121305e-22
1420878140.7722368,-1.5607390953501198e-22,-3.007893463441692e-23
1420878140.772481,-5.2595128822507784e-23,5.073627775839268e-22
1420878140.772725,-4.393614977755626e-22,-2.6511684491664776e-22
1420878140.7729692,7.774525826946031e-23,7.23057754764357e-22
1420878140.7732134,-1.5137319392250027e-22,1.8834240051899745e-22
1420878140.7734575,-1.5067234755175022e-22,3.4270655359222723e-22
1420878140.7737017,-4.716813291885496e-22,1.9948245730260863e-22
1420878140.7739458,-1.277671273862197e-22,3.1739716464288153e-22
1420878140.77419,-4.365395038906081e-22,4.2110424380624877e-22
1420878140.774434,-4.4070110943257676e-23,-2.311007252788653e-22
1420878140.7746782,-8.599328843712508e-22,2.0390552636937898e-22
1420878140.7749224,-2.3197248710813494e-22,1.908886795888529e-22
1420878140.7751665,-3.8032493030789833e-22,2.2891328221490937e-22
1420878140.7754107,-5.937399493989131e-22,3.0831385983055774e-22
1420878140.7756548,-5.168677194589904e-22,-6.511869348791747e-23
1420878140.775899,-1.978131134997361e-22,-4.3017766577352175e-23
1420878140.776143,-8.120654654577436e-22,5.430699739013526e-22
1420878140.7763872,-1.859558323330089e-22,-3.592896983814919e-22
1420878140.7766314,-8.709821406584106e-22,1.5926679239757647e-22
1420878140.7768755,9.779022056821372e-24,-1.194655063783541e-22
1420878140.7771196,-8.848472876561271e-22,3.5109497994153293e-22
1420878140.7773638,-8.669451387585914e-23,4.596452495116802e-22
1420878140.777608,-6.08483893081152e-22,5.117826583753968e-23
1420878140.777852,-4.1221169569269374e-22,2.699896008346744e-22
1420878140.7780962,-4.455779958282245e-22,4.16826666455397e-22
1420878140.7783403,-6.308329030227573e-22,2.771614119251894e-22
1420878140.7785845,-3.8588359468030245e-22,1.9316684038522733e-22
1420878140.7788286,-9.439770548636782e-23,4.59706522199926e-23
1420878140.7790728,-4.495531256684773e-22,3.6107290537765026e-22
1420878140.779317,-7.701154885306833e-22,2.134888005693577e-22
1420878140.779561,-1.5443664517639989e-22,3.9213048093934746e-23
1420878140.7798052,-1.0795774108932539e-22,-2.273542707417538e-22
1420878140.7800493,-5.2770023479429555e-22,2.8892646053067784e-22
1420878140.7802935,-1.337982931909011e-22,-1.424627023772836e-22
1420878140.7805376,-5.404923691045414e-22,1.2930854983729946e-22
1420878140.7807817,-1.74551675133811e-22,4.234984969928639e-22
1420878140.781026,-3.8574758897218934e-22,2.415546892156532e-22
1420878140.78127,-2.3467550442533363e-22,1.2746821282486025e-22
1420878140.7815142,-3.0596149447357588e-22,3.68068758509742e-23
1420878140.7817583,-2.45245794749179e-22,-4.353580178354188e-22
1420878140.7820024,-1.9764212392325914e-22,3.1626346899023127e-22
1420878140.7822466,-2.491391514378282e-23,1.0082474064428244e-22
1420878140.7824907,-6.785617604084368e-22,-2.2342270957666627e-22
1420878140.7827349,2.2105709067649703e-22,4.257855742538269e-22
1420878140.782979,-3.374200391293744e-22,-3.6384568506639106e-22
1420878140.7832232,-1.850454714153995e-22,-6.124690672550039e-23
1420878140.7834673,-1.1209117581093188e-22,1.4000943980366534e-22
1420878140.7837114,-2.258161626364285e-22,7.90714328958585e-23
1420878140.7839556,-4.1689786844244946e-22,3.782843511874188e-22
1420878140.7841997,1.3409957686079474e-22,-4.334436455335044e-22
1420878140.7844439,-1.2545800046605029e-22,4.63304220370755e-22
1420878140.784688,-4.362732520967488e-22,-1.5592308088057078e-22
1420878140.7849321,8.88542702726556e-23,-1.8238250662523003e-22
1420878140.7851763,-6.839228012197869e-23,-1.9609050801079307e-22
1420878140.7854204,-2.3336260447865054e-22,-2.9313885950738155e-22
1420878140.7856646,1.115963564633257e-22,9.777881431973252e-23
1420878140.7859087,4.516632251651773e-23,-7.536315584448475e-22
1420878140.7861528,-1.758389881384657e-22,3.30245121302379e-22
1420878140.786397,2.7357507164155773e-22,-5.177188591669402e-22
1420878140.7866411,5.579963209864702e-23,7.238018309119384e-23
1420878140.7868853,-9.48142606199429e-23,-3.619170390748966e-22
1420878140.7871294,7.388414492309007e-22,1.5582647668780842e-22
1420878140.7873735,-4.702881213385715e-22,-1.901695075859576e-22
1420878140.7876177,2.007489262784936e-22,3.937358185414349e-23
1420878140.7878618,-5.69877938687341e-23,-2.806454974563032e-22
1420878140.788106,1.4428810094124159e-22,-2.976411764526284e-22
1420878140.78835,1.6990504518843358e-22,1.5622752238385278e-24
1420878140.7885942,-3.4954205988648844e-22,-7.592214543040969e-22
1420878140.7888384,4.180823888788582e-22,2.0461001918502253e-22
1420878140.7890825,-3.982674349007573e-22,-4.487673379597898e-22
1420878140.7893267,5.771604732895395e-22,1.1206902026427724e-23
1420878140.7895708,-3.963969566584265e-22,-2.8663583711328214e-22
1420878140.789815,3.4236413660896236e-22,-2.8262492971875765e-22
1420878140.790059,3.26812538017542e-22,-3.155530909607477e-22
1420878140.7903032,2.7199677599909567e-23,2.9870053341343274e-22
1420878140.7905474,2.0996957455701196e-22,-6.857728463831155e-22
